order_id,order_date,product_id,channel,quantity,sales_amount,discount_amount
O-003500,2026-05-24,LR-OIL-004,Naver SmartStore,1,30400.0,1600.0
O-003501,2026-05-24,LR-OIL-004,Amazon US,1,30400.0,1600.0
O-003502,2026-05-24,LR-OIL-004,D2C Store,2,64000.0,0.0
O-003503,2026-05-24,LR-OIL-004,D2C Store,2,64000.0,0.0
O-003504,2026-05-24,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003505,2026-05-24,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003506,2026-05-24,LR-OIL-004,D2C Store,2,60800.0,3200.0
O-003507,2026-05-24,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003508,2026-05-24,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-003509,2026-05-24,LR-OIL-004,Kakao Gift,3,86400.0,9600.0
O-003510,2026-05-24,LR-OIL-004,Naver SmartStore,2,51200.0,12800.0
O-003511,2026-05-24,LR-OIL-004,Kakao Gift,1,32000.0,0.0
O-003512,2026-05-24,LR-OIL-004,D2C Store,2,57600.0,6400.0
O-003513,2026-05-24,LR-OIL-004,D2C Store,1,27200.0,4800.0
O-003514,2026-05-24,LR-OIL-004,D2C Store,2,54400.0,9600.0
O-003515,2026-05-24,LR-OIL-004,D2C Store,1,28800.0,3200.0
O-003516,2026-05-24,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003517,2026-05-24,LR-OIL-004,D2C Store,1,25600.0,6400.0
O-003518,2026-05-24,LR-MSK-005,D2C Store,2,64800.0,7200.0
O-003519,2026-05-24,LR-MSK-005,Naver SmartStore,1,30600.0,5400.0
O-003520,2026-05-24,LR-MSK-005,Amazon US,3,102600.0,5400.0
O-003521,2026-05-24,LR-MSK-005,Naver SmartStore,1,32400.0,3600.0
O-003522,2026-05-24,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-003523,2026-05-24,LR-MSK-005,D2C Store,2,72000.0,0.0
O-003524,2026-05-24,LR-MSK-005,D2C Store,1,36000.0,0.0
O-003525,2026-05-24,LR-MSK-005,Kakao Gift,1,32400.0,3600.0
O-003526,2026-05-24,LR-MSK-005,D2C Store,1,36000.0,0.0
O-003527,2026-05-24,LR-MSK-005,Naver SmartStore,1,34200.0,1800.0
O-003528,2026-05-24,LR-MSK-005,D2C Store,1,36000.0,0.0
O-003529,2026-05-24,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-003530,2026-05-24,LR-TON-006,Naver SmartStore,1,24800.0,6200.0
O-003531,2026-05-24,LR-TON-006,D2C Store,2,62000.0,0.0
O-003532,2026-05-24,LR-TON-006,D2C Store,1,27900.0,3100.0
O-003533,2026-05-24,LR-TON-006,Kakao Gift,2,58900.0,3100.0
O-003534,2026-05-24,LR-TON-006,D2C Store,1,27900.0,3100.0
O-003535,2026-05-24,LR-TON-006,D2C Store,1,27900.0,3100.0
O-003536,2026-05-24,LR-TON-006,D2C Store,1,31000.0,0.0
O-003537,2026-05-24,LR-TON-006,D2C Store,1,26350.0,4650.0
O-003538,2026-05-24,LR-TON-006,D2C Store,1,27900.0,3100.0
O-003539,2026-05-24,LR-TON-006,D2C Store,1,29450.0,1550.0
O-003540,2026-05-24,LR-TON-006,Naver SmartStore,1,31000.0,0.0
O-003541,2026-05-24,LR-SER-007,D2C Store,2,68000.0,0.0
O-003542,2026-05-24,LR-SER-007,D2C Store,1,30600.0,3400.0
O-003543,2026-05-24,LR-SER-007,D2C Store,2,61200.0,6800.0
O-003544,2026-05-24,LR-SER-007,Kakao Gift,1,32300.0,1700.0
O-003545,2026-05-24,LR-SER-007,Naver SmartStore,2,68000.0,0.0
O-003546,2026-05-24,LR-SER-007,D2C Store,1,34000.0,0.0
O-003547,2026-05-24,LR-SER-007,D2C Store,1,32300.0,1700.0
O-003548,2026-05-24,LR-SER-007,D2C Store,1,32300.0,1700.0
O-003549,2026-05-24,LR-SER-007,D2C Store,1,32300.0,1700.0
O-003550,2026-05-24,LR-SER-007,Kakao Gift,1,32300.0,1700.0
O-003551,2026-05-24,LR-SER-007,D2C Store,1,34000.0,0.0
O-003552,2026-05-24,LR-SER-007,Kakao Gift,1,34000.0,0.0
O-003553,2026-05-24,LR-SER-007,D2C Store,1,34000.0,0.0
O-003554,2026-05-24,LR-SER-007,D2C Store,1,30600.0,3400.0
O-003555,2026-05-24,LR-KIT-008,D2C Store,1,69000.0,0.0
O-003556,2026-05-24,LR-KIT-008,D2C Store,2,138000.0,0.0
O-003557,2026-05-24,LR-KIT-008,D2C Store,1,65550.0,3450.0
O-003558,2026-05-24,LR-KIT-008,Naver SmartStore,3,175950.0,31050.0
O-003559,2026-05-24,LR-KIT-008,D2C Store,2,131100.0,6900.0
O-003560,2026-05-24,LR-KIT-008,D2C Store,2,110400.0,27600.0
O-003561,2026-05-25,LR-SHP-001,Amazon US,2,49300.0,8700.0
O-003562,2026-05-25,LR-SHP-001,Amazon US,3,87000.0,0.0
O-003563,2026-05-25,LR-SHP-001,D2C Store,2,58000.0,0.0
O-003564,2026-05-25,LR-SHP-001,D2C Store,3,69600.0,17400.0
O-003565,2026-05-25,LR-SHP-001,D2C Store,2,52200.0,5800.0
O-003566,2026-05-25,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003567,2026-05-25,LR-SHP-001,D2C Store,2,58000.0,0.0
O-003568,2026-05-25,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003569,2026-05-25,LR-SHP-001,Kakao Gift,1,26100.0,2900.0
O-003570,2026-05-25,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003571,2026-05-25,LR-SHP-001,Naver SmartStore,1,26100.0,2900.0
O-003572,2026-05-25,LR-SHP-001,Kakao Gift,2,55100.0,2900.0
O-003573,2026-05-25,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-003574,2026-05-25,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-003575,2026-05-25,LR-SHP-001,Naver SmartStore,2,49300.0,8700.0
O-003576,2026-05-25,LR-SHP-001,D2C Store,2,58000.0,0.0
O-003577,2026-05-25,LR-SHP-001,Naver SmartStore,1,27550.0,1450.0
O-003578,2026-05-25,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-003579,2026-05-25,LR-SHP-001,D2C Store,2,58000.0,0.0
O-003580,2026-05-25,LR-SHP-001,Naver SmartStore,2,55100.0,2900.0
O-003581,2026-05-25,LR-SHP-001,D2C Store,2,55100.0,2900.0
O-003582,2026-05-25,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003583,2026-05-25,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-003584,2026-05-25,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-003585,2026-05-25,LR-SHP-001,D2C Store,1,23200.0,5800.0
O-003586,2026-05-25,LR-SHP-001,Kakao Gift,1,26100.0,2900.0
O-003587,2026-05-25,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-003588,2026-05-25,LR-SHP-001,Naver SmartStore,1,24650.0,4350.0
O-003589,2026-05-25,LR-CND-002,D2C Store,1,27000.0,0.0
O-003590,2026-05-25,LR-CND-002,D2C Store,1,27000.0,0.0
O-003591,2026-05-25,LR-CND-002,Naver SmartStore,3,81000.0,0.0
O-003592,2026-05-25,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-003593,2026-05-25,LR-CND-002,D2C Store,1,24300.0,2700.0
O-003594,2026-05-25,LR-CND-002,D2C Store,1,27000.0,0.0
O-003595,2026-05-25,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-003596,2026-05-25,LR-CND-002,D2C Store,3,76950.0,4050.0
O-003597,2026-05-25,LR-CND-002,D2C Store,1,27000.0,0.0
O-003598,2026-05-25,LR-CND-002,D2C Store,2,51300.0,2700.0
O-003599,2026-05-25,LR-CND-002,D2C Store,2,48600.0,5400.0
O-003600,2026-05-25,LR-CND-002,D2C Store,1,27000.0,0.0
O-003601,2026-05-25,LR-CND-002,Kakao Gift,1,27000.0,0.0
O-003602,2026-05-25,LR-CND-002,D2C Store,1,27000.0,0.0
O-003603,2026-05-25,LR-CND-002,D2C Store,1,24300.0,2700.0
O-003604,2026-05-25,LR-CND-002,D2C Store,1,27000.0,0.0
O-003605,2026-05-25,LR-CND-002,Naver SmartStore,1,25650.0,1350.0
O-003606,2026-05-25,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-003607,2026-05-25,LR-TRT-003,Naver SmartStore,1,35100.0,3900.0
O-003608,2026-05-25,LR-TRT-003,Amazon US,1,39000.0,0.0
O-003609,2026-05-25,LR-TRT-003,Kakao Gift,1,39000.0,0.0
O-003610,2026-05-25,LR-TRT-003,D2C Store,2,70200.0,7800.0
O-003611,2026-05-25,LR-TRT-003,D2C Store,1,39000.0,0.0
O-003612,2026-05-25,LR-TRT-003,Naver SmartStore,1,31200.0,7800.0
O-003613,2026-05-25,LR-TRT-003,Amazon US,2,78000.0,0.0
O-003614,2026-05-25,LR-TRT-003,Naver SmartStore,1,33150.0,5850.0
O-003615,2026-05-25,LR-TRT-003,Amazon US,1,39000.0,0.0
O-003616,2026-05-25,LR-TRT-003,Kakao Gift,1,37050.0,1950.0
O-003617,2026-05-25,LR-TRT-003,D2C Store,2,78000.0,0.0
O-003618,2026-05-25,LR-TRT-003,D2C Store,1,39000.0,0.0
O-003619,2026-05-25,LR-TRT-003,D2C Store,1,33150.0,5850.0
O-003620,2026-05-25,LR-OIL-004,D2C Store,2,64000.0,0.0
O-003621,2026-05-25,LR-OIL-004,Naver SmartStore,2,64000.0,0.0
O-003622,2026-05-25,LR-OIL-004,Naver SmartStore,2,64000.0,0.0
O-003623,2026-05-25,LR-OIL-004,Naver SmartStore,1,27200.0,4800.0
O-003624,2026-05-25,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003625,2026-05-25,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003626,2026-05-25,LR-OIL-004,D2C Store,1,25600.0,6400.0
O-003627,2026-05-25,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003628,2026-05-25,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-003629,2026-05-25,LR-OIL-004,Naver SmartStore,2,60800.0,3200.0
O-003630,2026-05-25,LR-OIL-004,Kakao Gift,1,32000.0,0.0
O-003631,2026-05-25,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003632,2026-05-25,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-003633,2026-05-25,LR-OIL-004,Naver SmartStore,1,28800.0,3200.0
O-003634,2026-05-25,LR-OIL-004,Kakao Gift,1,32000.0,0.0
O-003635,2026-05-25,LR-OIL-004,D2C Store,3,91200.0,4800.0
O-003636,2026-05-25,LR-MSK-005,D2C Store,3,108000.0,0.0
O-003637,2026-05-25,LR-MSK-005,D2C Store,1,34200.0,1800.0
O-003638,2026-05-25,LR-MSK-005,D2C Store,1,36000.0,0.0
O-003639,2026-05-25,LR-MSK-005,D2C Store,1,28800.0,7200.0
O-003640,2026-05-25,LR-MSK-005,D2C Store,3,102600.0,5400.0
O-003641,2026-05-25,LR-MSK-005,D2C Store,1,30600.0,5400.0
O-003642,2026-05-25,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-003643,2026-05-25,LR-MSK-005,D2C Store,1,28800.0,7200.0
O-003644,2026-05-25,LR-MSK-005,Naver SmartStore,1,36000.0,0.0
O-003645,2026-05-25,LR-TON-006,D2C Store,2,62000.0,0.0
O-003646,2026-05-25,LR-TON-006,Naver SmartStore,2,62000.0,0.0
O-003647,2026-05-25,LR-TON-006,D2C Store,1,31000.0,0.0
O-003648,2026-05-25,LR-TON-006,Naver SmartStore,2,49600.0,12400.0
O-003649,2026-05-25,LR-TON-006,D2C Store,1,29450.0,1550.0
O-003650,2026-05-25,LR-TON-006,D2C Store,2,58900.0,3100.0
O-003651,2026-05-25,LR-TON-006,Kakao Gift,2,62000.0,0.0
O-003652,2026-05-25,LR-TON-006,D2C Store,1,31000.0,0.0
O-003653,2026-05-25,LR-TON-006,D2C Store,1,31000.0,0.0
O-003654,2026-05-25,LR-TON-006,Naver SmartStore,2,62000.0,0.0
O-003655,2026-05-25,LR-TON-006,Naver SmartStore,3,93000.0,0.0
O-003656,2026-05-25,LR-SER-007,Naver SmartStore,1,27200.0,6800.0
O-003657,2026-05-25,LR-SER-007,D2C Store,2,57800.0,10200.0
O-003658,2026-05-25,LR-SER-007,D2C Store,1,32300.0,1700.0
O-003659,2026-05-25,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-003660,2026-05-25,LR-SER-007,D2C Store,2,64600.0,3400.0
O-003661,2026-05-25,LR-SER-007,D2C Store,2,57800.0,10200.0
O-003662,2026-05-25,LR-SER-007,D2C Store,1,28900.0,5100.0
O-003663,2026-05-25,LR-SER-007,D2C Store,2,57800.0,10200.0
O-003664,2026-05-25,LR-SER-007,D2C Store,1,28900.0,5100.0
O-003665,2026-05-25,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-003666,2026-05-25,LR-KIT-008,Amazon US,3,186300.0,20700.0
O-003667,2026-05-25,LR-KIT-008,Naver SmartStore,1,69000.0,0.0
O-003668,2026-05-25,LR-KIT-008,D2C Store,1,58650.0,10350.0
O-003669,2026-05-25,LR-KIT-008,D2C Store,1,55200.0,13800.0
O-003670,2026-05-25,LR-KIT-008,Kakao Gift,1,65550.0,3450.0
O-003671,2026-05-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003672,2026-05-26,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-003673,2026-05-26,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-003674,2026-05-26,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-003675,2026-05-26,LR-SHP-001,Naver SmartStore,1,26100.0,2900.0
O-003676,2026-05-26,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-003677,2026-05-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003678,2026-05-26,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-003679,2026-05-26,LR-SHP-001,D2C Store,2,58000.0,0.0
O-003680,2026-05-26,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-003681,2026-05-26,LR-SHP-001,D2C Store,2,58000.0,0.0
O-003682,2026-05-26,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-003683,2026-05-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003684,2026-05-26,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-003685,2026-05-26,LR-SHP-001,Naver SmartStore,1,27550.0,1450.0
O-003686,2026-05-26,LR-SHP-001,D2C Store,2,58000.0,0.0
O-003687,2026-05-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003688,2026-05-26,LR-SHP-001,D2C Store,1,24650.0,4350.0
O-003689,2026-05-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003690,2026-05-26,LR-SHP-001,Naver SmartStore,1,26100.0,2900.0
O-003691,2026-05-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003692,2026-05-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003693,2026-05-26,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-003694,2026-05-26,LR-SHP-001,Amazon US,2,52200.0,5800.0
O-003695,2026-05-26,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-003696,2026-05-26,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-003697,2026-05-26,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-003698,2026-05-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003699,2026-05-26,LR-SHP-001,D2C Store,1,24650.0,4350.0
O-003700,2026-05-26,LR-SHP-001,D2C Store,3,87000.0,0.0
O-003701,2026-05-26,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-003702,2026-05-26,LR-SHP-001,D2C Store,2,55100.0,2900.0
O-003703,2026-05-26,LR-CND-002,Kakao Gift,1,22950.0,4050.0
O-003704,2026-05-26,LR-CND-002,Naver SmartStore,2,48600.0,5400.0
O-003705,2026-05-26,LR-CND-002,D2C Store,1,27000.0,0.0
O-003706,2026-05-26,LR-CND-002,D2C Store,1,27000.0,0.0
O-003707,2026-05-26,LR-CND-002,D2C Store,1,27000.0,0.0
O-003708,2026-05-26,LR-CND-002,Kakao Gift,1,24300.0,2700.0
O-003709,2026-05-26,LR-CND-002,D2C Store,3,81000.0,0.0
O-003710,2026-05-26,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-003711,2026-05-26,LR-CND-002,D2C Store,1,25650.0,1350.0
O-003712,2026-05-26,LR-CND-002,D2C Store,1,27000.0,0.0
O-003713,2026-05-26,LR-CND-002,D2C Store,1,25650.0,1350.0
O-003714,2026-05-26,LR-CND-002,D2C Store,1,24300.0,2700.0
O-003715,2026-05-26,LR-CND-002,D2C Store,2,51300.0,2700.0
O-003716,2026-05-26,LR-CND-002,Naver SmartStore,1,25650.0,1350.0
O-003717,2026-05-26,LR-CND-002,Naver SmartStore,1,25650.0,1350.0
O-003718,2026-05-26,LR-CND-002,D2C Store,1,25650.0,1350.0
O-003719,2026-05-26,LR-CND-002,D2C Store,1,27000.0,0.0
O-003720,2026-05-26,LR-TRT-003,Naver SmartStore,1,37050.0,1950.0
O-003721,2026-05-26,LR-TRT-003,Kakao Gift,2,78000.0,0.0
O-003722,2026-05-26,LR-TRT-003,Naver SmartStore,2,78000.0,0.0
O-003723,2026-05-26,LR-TRT-003,D2C Store,1,39000.0,0.0
O-003724,2026-05-26,LR-TRT-003,D2C Store,2,74100.0,3900.0
O-003725,2026-05-26,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-003726,2026-05-26,LR-TRT-003,Kakao Gift,3,117000.0,0.0
O-003727,2026-05-26,LR-TRT-003,D2C Store,1,39000.0,0.0
O-003728,2026-05-26,LR-TRT-003,Amazon US,1,39000.0,0.0
O-003729,2026-05-26,LR-TRT-003,D2C Store,3,111150.0,5850.0
O-003730,2026-05-26,LR-OIL-004,D2C Store,3,96000.0,0.0
O-003731,2026-05-26,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003732,2026-05-26,LR-OIL-004,Naver SmartStore,2,64000.0,0.0
O-003733,2026-05-26,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-003734,2026-05-26,LR-OIL-004,D2C Store,2,64000.0,0.0
O-003735,2026-05-26,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-003736,2026-05-26,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-003737,2026-05-26,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-003738,2026-05-26,LR-OIL-004,Naver SmartStore,2,54400.0,9600.0
O-003739,2026-05-26,LR-OIL-004,Amazon US,1,25600.0,6400.0
O-003740,2026-05-26,LR-OIL-004,Naver SmartStore,1,28800.0,3200.0
O-003741,2026-05-26,LR-OIL-004,D2C Store,1,27200.0,4800.0
O-003742,2026-05-26,LR-OIL-004,D2C Store,2,64000.0,0.0
O-003743,2026-05-26,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-003744,2026-05-26,LR-MSK-005,Naver SmartStore,1,36000.0,0.0
O-003745,2026-05-26,LR-MSK-005,D2C Store,1,28800.0,7200.0
O-003746,2026-05-26,LR-MSK-005,Naver SmartStore,2,57600.0,14400.0
O-003747,2026-05-26,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-003748,2026-05-26,LR-MSK-005,D2C Store,1,36000.0,0.0
O-003749,2026-05-26,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-003750,2026-05-26,LR-MSK-005,D2C Store,1,36000.0,0.0
O-003751,2026-05-26,LR-MSK-005,D2C Store,1,30600.0,5400.0
O-003752,2026-05-26,LR-TON-006,D2C Store,1,31000.0,0.0
O-003753,2026-05-26,LR-TON-006,Amazon US,2,62000.0,0.0
O-003754,2026-05-26,LR-TON-006,Naver SmartStore,1,29450.0,1550.0
O-003755,2026-05-26,LR-TON-006,D2C Store,2,58900.0,3100.0
O-003756,2026-05-26,LR-TON-006,D2C Store,1,31000.0,0.0
O-003757,2026-05-26,LR-TON-006,D2C Store,1,31000.0,0.0
O-003758,2026-05-26,LR-TON-006,D2C Store,2,62000.0,0.0
O-003759,2026-05-26,LR-TON-006,Naver SmartStore,2,62000.0,0.0
O-003760,2026-05-26,LR-TON-006,D2C Store,1,31000.0,0.0
O-003761,2026-05-26,LR-TON-006,D2C Store,1,31000.0,0.0
O-003762,2026-05-26,LR-SER-007,D2C Store,2,68000.0,0.0
O-003763,2026-05-26,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-003764,2026-05-26,LR-SER-007,Naver SmartStore,1,30600.0,3400.0
O-003765,2026-05-26,LR-SER-007,Kakao Gift,1,28900.0,5100.0
O-003766,2026-05-26,LR-SER-007,D2C Store,1,28900.0,5100.0
O-003767,2026-05-26,LR-SER-007,D2C Store,1,34000.0,0.0
O-003768,2026-05-26,LR-SER-007,D2C Store,1,30600.0,3400.0
O-003769,2026-05-26,LR-SER-007,D2C Store,2,68000.0,0.0
O-003770,2026-05-26,LR-SER-007,D2C Store,1,34000.0,0.0
O-003771,2026-05-26,LR-SER-007,Kakao Gift,1,32300.0,1700.0
O-003772,2026-05-26,LR-SER-007,D2C Store,1,34000.0,0.0
O-003773,2026-05-26,LR-SER-007,Naver SmartStore,1,32300.0,1700.0
O-003774,2026-05-26,LR-KIT-008,D2C Store,2,131100.0,6900.0
O-003775,2026-05-26,LR-KIT-008,D2C Store,1,62100.0,6900.0
O-003776,2026-05-26,LR-KIT-008,D2C Store,3,186300.0,20700.0
O-003777,2026-05-26,LR-KIT-008,D2C Store,2,124200.0,13800.0
O-003778,2026-05-26,LR-KIT-008,Amazon US,2,131100.0,6900.0
O-003779,2026-05-26,LR-KIT-008,D2C Store,2,124200.0,13800.0
O-003780,2026-05-26,LR-KIT-008,Kakao Gift,1,69000.0,0.0
O-003781,2026-05-27,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-003782,2026-05-27,LR-SHP-001,Kakao Gift,1,26100.0,2900.0
O-003783,2026-05-27,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003784,2026-05-27,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-003785,2026-05-27,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003786,2026-05-27,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-003787,2026-05-27,LR-SHP-001,Naver SmartStore,1,27550.0,1450.0
O-003788,2026-05-27,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-003789,2026-05-27,LR-SHP-001,Naver SmartStore,2,58000.0,0.0
O-003790,2026-05-27,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003791,2026-05-27,LR-SHP-001,Naver SmartStore,1,26100.0,2900.0
O-003792,2026-05-27,LR-SHP-001,D2C Store,1,23200.0,5800.0
O-003793,2026-05-27,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003794,2026-05-27,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003795,2026-05-27,LR-SHP-001,D2C Store,2,58000.0,0.0
O-003796,2026-05-27,LR-SHP-001,D2C Store,1,24650.0,4350.0
O-003797,2026-05-27,LR-SHP-001,D2C Store,2,58000.0,0.0
O-003798,2026-05-27,LR-SHP-001,D2C Store,2,52200.0,5800.0
O-003799,2026-05-27,LR-SHP-001,D2C Store,1,29000.0,0.0
O-003800,2026-05-27,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-003801,2026-05-27,LR-SHP-001,Naver SmartStore,1,24650.0,4350.0
O-003802,2026-05-27,LR-CND-002,D2C Store,1,24300.0,2700.0
O-003803,2026-05-27,LR-CND-002,Naver SmartStore,1,25650.0,1350.0
O-003804,2026-05-27,LR-CND-002,Amazon US,1,27000.0,0.0
O-003805,2026-05-27,LR-CND-002,D2C Store,2,54000.0,0.0
O-003806,2026-05-27,LR-CND-002,D2C Store,1,27000.0,0.0
O-003807,2026-05-27,LR-CND-002,Kakao Gift,2,54000.0,0.0
O-003808,2026-05-27,LR-CND-002,Kakao Gift,1,22950.0,4050.0
O-003809,2026-05-27,LR-CND-002,D2C Store,1,24300.0,2700.0
O-003810,2026-05-27,LR-CND-002,Naver SmartStore,3,81000.0,0.0
O-003811,2026-05-27,LR-CND-002,Amazon US,1,27000.0,0.0
O-003812,2026-05-27,LR-CND-002,D2C Store,1,25650.0,1350.0
O-003813,2026-05-27,LR-TRT-003,D2C Store,1,39000.0,0.0
O-003814,2026-05-27,LR-TRT-003,D2C Store,1,35100.0,3900.0
O-003815,2026-05-27,LR-TRT-003,Naver SmartStore,2,66300.0,11700.0
O-003816,2026-05-27,LR-TRT-003,D2C Store,1,39000.0,0.0
O-003817,2026-05-27,LR-TRT-003,Amazon US,1,33150.0,5850.0
O-003818,2026-05-27,LR-TRT-003,D2C Store,2,70200.0,7800.0
O-003819,2026-05-27,LR-TRT-003,D2C Store,2,78000.0,0.0
O-003820,2026-05-27,LR-TRT-003,Naver SmartStore,1,39000.0,0.0
O-003821,2026-05-27,LR-TRT-003,D2C Store,2,78000.0,0.0
O-003822,2026-05-27,LR-TRT-003,Kakao Gift,2,78000.0,0.0
O-003823,2026-05-27,LR-TRT-003,Kakao Gift,1,33150.0,5850.0
O-003824,2026-05-27,LR-TRT-003,Naver SmartStore,1,39000.0,0.0
O-003825,2026-05-27,LR-TRT-003,D2C Store,1,39000.0,0.0
O-003826,2026-05-27,LR-TRT-003,Amazon US,2,78000.0,0.0
O-003827,2026-05-27,LR-OIL-004,Amazon US,1,32000.0,0.0
O-003828,2026-05-27,LR-OIL-004,D2C Store,2,60800.0,3200.0
O-003829,2026-05-27,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-003830,2026-05-27,LR-OIL-004,D2C Store,1,27200.0,4800.0
O-003831,2026-05-27,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-003832,2026-05-27,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-003833,2026-05-27,LR-OIL-004,D2C Store,2,64000.0,0.0
O-003834,2026-05-27,LR-OIL-004,D2C Store,1,27200.0,4800.0
O-003835,2026-05-27,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003836,2026-05-27,LR-OIL-004,D2C Store,2,64000.0,0.0
O-003837,2026-05-27,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-003838,2026-05-27,LR-OIL-004,D2C Store,3,91200.0,4800.0
O-003839,2026-05-27,LR-OIL-004,Naver SmartStore,1,27200.0,4800.0
O-003840,2026-05-27,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-003841,2026-05-27,LR-OIL-004,D2C Store,1,27200.0,4800.0
O-003842,2026-05-27,LR-OIL-004,D2C Store,2,64000.0,0.0
O-003843,2026-05-27,LR-OIL-004,D2C Store,1,32000.0,0.0
O-003844,2026-05-27,LR-MSK-005,D2C Store,1,36000.0,0.0
O-003845,2026-05-27,LR-MSK-005,Naver SmartStore,1,36000.0,0.0
O-003846,2026-05-27,LR-MSK-005,D2C Store,2,68400.0,3600.0
O-003847,2026-05-27,LR-MSK-005,D2C Store,1,34200.0,1800.0
O-003848,2026-05-27,LR-MSK-005,Naver SmartStore,1,36000.0,0.0
O-003849,2026-05-27,LR-MSK-005,Kakao Gift,2,72000.0,0.0
O-003850,2026-05-27,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-003851,2026-05-27,LR-MSK-005,Naver SmartStore,1,34200.0,1800.0
O-003852,2026-05-27,LR-MSK-005,D2C Store,1,34200.0,1800.0
O-003853,2026-05-27,LR-MSK-005,Amazon US,1,34200.0,1800.0
O-003854,2026-05-27,LR-MSK-005,D2C Store,1,36000.0,0.0
O-003855,2026-05-27,LR-MSK-005,D2C Store,1,34200.0,1800.0
O-003856,2026-05-27,LR-MSK-005,D2C Store,2,72000.0,0.0
